acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,acc_total_x,acc_total_y,acc_total_z
0.004429523,0.004092458,-0.002790973,0.01786176,-0.02008239,-0.006293843,0.2091862,0.8734303,0.4387096
-0.005921056,0.0214443,-0.007252983,-0.02523022,0.0316733,-0.01813799,0.2883435,0.4947616,0.8141496
-0.01493849,-0.008212994,-0.02822419,0.02146178,0.02361915,-0.01989826,0.900343,-0.2225559,-0.4651327
-0.339529,0.05005617,0.2194859,0.0166022,0.6601471,-0.069175,0.6401666,-0.2904527,0.1854072
0.001535724,0.001692734,-0.006731093,0.006613896,-0.000722801,0.003578213,1.020153,-0.15406,0.05095753
-0.008902861,0.01552142,0.001541661,-0.03409712,0.01975999,-0.004904854,0.9073999,0.2735602,0.3569825
0.3196273,-0.5028391,0.0006432989,0.09660095,0.2794993,-0.5159264,1.341066,-0.6389566,0.09240161
-0.1103933,-0.2413333,-0.0678984,0.9922441,-0.2014649,-1.128172,0.8017422,-0.4408469,-0.4899889
0.3889367,-0.2331274,0.1110939,-0.06834146,0.5855682,-0.3555001,1.385878,-0.4619165,0.08768845
0.0009975201,-0.002201328,-0.003342251,-0.01335364,-0.01263825,0.0122322,1.019637,0.07474591,0.05606411
-0.2089324,0.0697236,-0.06974724,0.430751,-0.4915516,-0.4791394,0.8029716,-0.1255398,-0.1788569
-0.0087571,-0.0004340897,0.00812081,0.07936851,0.04422073,0.1042375,0.1128438,0.8533342,0.5312787
-0.003465915,0.002330671,0.002618087,0.01406719,-0.03353015,-0.005589421,0.2445837,0.6409346,0.7446572
-0.4214099,0.3593789,0.07099488,0.1242527,0.5394084,0.328284,0.4739598,-0.01957636,-0.2937348
-0.001705869,-0.00278011,0.01279019,-0.004304992,0.003116002,0.002147038,0.1881881,0.796469,0.6014902
-0.2105583,0.1299594,0.3397542,-0.4006657,-0.7308169,0.4283613,0.7902528,-0.05798811,0.1644946
-0.008338294,0.2509345,-0.1801727,-0.229149,0.435654,0.08738317,0.952428,-0.1134863,-0.2406132
0.007279495,-0.02317848,0.01622823,0.02039581,0.008430608,-0.01097216,0.1766646,0.7254026,0.675114
-0.3362535,0.2023972,-0.0983547,0.1918287,-0.2418229,-0.4810134,0.6480891,-0.1157234,-0.0309242
-0.002542909,0.0009095611,0.0007600193,-0.01575231,-0.01352677,-0.004071824,-0.03816114,0.9131984,0.4309738
0.5545929,-0.1412111,-0.1663912,-0.6897649,0.3387141,0.1927745,1.537061,-0.3647545,-0.2162402
-0.1667153,0.7080436,0.377032,0.006051384,0.01035088,0.09422785,0.7981102,0.4861547,0.3307532
0.4803794,-0.2243921,0.009231177,-0.2635653,0.07032918,0.4227245,1.396109,-0.5384863,-0.3260303
0.01036101,0.03854507,-0.008761925,-0.06191714,-0.003210995,-0.01059572,0.9969123,-0.1670653,-0.2553585
0.0794357,-0.0472597,-0.04458034,0.2801213,-0.240654,0.1874825,0.2846807,0.4629187,0.8335178
0.01351951,4.751859e-05,-0.005394762,0.0184994,-0.04228558,0.02343206,-0.2355295,0.7362295,0.6675014
0.0184611,0.005644087,-0.01760209,0.0063682,0.006487962,-0.00469432,0.2614214,0.6416598,0.7290858
-0.0003510253,-0.002884964,-0.007837054,-0.004452559,0.01849364,-0.001732691,1.022597,0.02774302,0.05000953
0.08429032,0.09088636,0.07397332,0.02238375,-0.3366721,-0.05305592,1.100821,-0.1548886,0.0664185
0.0007635214,0.005723786,0.03117456,0.001521114,-0.02241803,0.01996067,1.014872,0.09835181,0.1251769
-0.006634753,0.01315847,0.01052592,-0.004248584,-0.01353724,0.01776853,1.007755,0.07200769,0.1304362
0.09454077,0.06454007,-0.1701372,-0.5158442,0.01651221,-0.1539417,1.061153,-0.2583715,0.01464814
-0.1152643,0.2571344,0.2053955,0.1356984,1.010664,-0.2547264,0.9124816,0.140148,0.2039458
0.3443576,-0.376005,-0.1162978,0.07633384,-0.3496236,-0.3095798,1.282037,-0.7133798,-0.3222419
0.001636863,-0.00303719,-0.003741315,-0.000671577,-0.004320755,-2.351166e-05,0.9915117,0.1205425,0.2306075
-0.002572924,0.002865737,-0.0041499,0.0006321356,-0.00097034,0.006404795,0.971597,-0.2933908,-0.1955907
0.007721017,-0.008124204,0.004124054,-0.1298731,0.05762631,-0.1049664,1.022246,0.0525507,-0.1085474
0.07281975,0.08130595,-0.0512614,0.1814679,0.1703805,0.001740133,1.068858,-0.1703787,-0.1729401
0.04511511,0.1900975,0.1501869,0.4766843,-0.2435987,-0.6763109,0.9640761,-0.0687019,-0.243181
0.001407622,0.01076369,0.009480978,0.05026758,-0.005741986,-0.01494435,1.006491,-0.2365506,-0.02144774
-0.000894381,-0.004283753,-0.007033984,0.01014885,-0.02630956,-0.007955981,0.9846769,-0.2547084,-0.2192476
-0.001863873,-0.009373064,0.006976912,-0.01039024,0.007042909,-0.0009887818,0.9728829,-0.04168478,0.3288507
-0.01067618,0.008387462,0.004535941,-0.01794801,-0.233772,0.08053807,-0.08676573,0.5326667,0.8546017
-0.2599396,0.1258132,-0.0219057,0.7799237,-0.1272909,-0.3073342,0.7594541,-0.01500246,-0.05335904
0.0002870385,0.0006753365,0.01417692,0.005546791,-0.03711078,-0.02175187,0.9752573,-0.1465732,0.3106742
-0.5085491,0.09034331,0.1558777,-1.157008,0.8238766,0.3312001,0.4924081,-0.08583353,-0.02006032
0.001196232,0.0140675,0.004739876,-0.01003566,-0.003430058,0.0101433,1.022045,0.05481998,0.09989831
0.00600837,-0.001559642,-0.005432631,-0.008069205,0.005978626,-0.00369881,-0.1366728,0.4370052,0.8976095
-0.0313753,-0.002256195,-0.006406099,0.007146508,-0.004777029,-0.002166045,-0.2237981,0.7422526,0.6676054
0.254945,-0.3517002,-0.1840774,-0.4689031,-0.02798496,0.3112135,1.169797,-0.6272659,-0.5826678
0.002288718,-0.0006283916,0.0009208933,0.006869983,-0.007762997,-0.003085288,0.2123256,0.7816222,0.6068681
0.0007755833,-0.0009206822,-0.0006404326,-0.006540536,-0.01126521,0.002089228,0.9638336,-0.1035341,0.3449932
0.06522196,0.1127334,0.02925935,0.05865815,-0.5569682,-0.3105081,1.04869,-0.1869992,-0.09190589
0.01818115,0.0005901068,-0.00268487,0.01866316,-0.05329954,0.01433656,-0.3038217,0.7108509,0.6717796
-0.009436641,-0.002203927,0.01171244,-0.01224064,-0.008280243,0.000953005,0.1374834,0.90575,0.4050673
-0.004855876,0.01064002,-0.003372801,-0.007334692,-0.005197509,-0.002341442,0.9854933,-0.2374305,-0.2035693
0.06180658,0.09172751,0.09849347,0.1003287,0.02861987,-0.2155337,1.053818,-0.1854615,0.1904312
-0.02107608,0.2314229,-0.06506957,0.105238,-0.09625054,0.2030845,0.9602376,0.1138167,0.2185469
0.001471382,0.005216884,0.005607863,0.00197434,0.002715114,-0.001669849,0.9779847,-0.3260982,-0.1011485
0.2072233,0.027665,-0.01163474,-0.3561827,-0.1804941,0.332315,1.197267,-0.1686546,-0.0453147
0.2582752,-0.05081667,-0.3359594,0.1607201,-0.2372991,0.477677,1.176702,-0.284182,-0.7112691
-0.004248405,-0.02103748,-0.007548569,0.0315169,0.04557114,-0.07209051,1.004208,-0.2450113,0.01109998
0.001803109,-0.002939503,0.01006223,-0.005443696,0.001485117,0.005292479,1.017868,-0.190306,-0.02342347
-0.002157142,-0.00672856,-0.004908589,-0.002636704,-0.008484442,0.007598574,1.00907,-0.2241287,0.01613165
3.94225e-05,0.01723172,0.0004612389,0.03533922,0.01653417,-0.009629041,0.2618049,0.6488124,0.7379446
0.3018504,-0.4017099,-0.2095851,0.4369567,0.0427786,-0.6549472,1.323855,-0.5239465,-0.2326413
0.01871255,0.02005121,-0.01062923,-0.01706833,-0.0004034635,0.01215918,-0.1213414,-0.3926231,-0.9222017
-0.002883523,0.0001269714,-0.01796139,-0.0193215,0.002980605,0.006779798,0.979203,-0.1868351,-0.2829157
-0.005552506,-0.002669266,0.003661112,0.007080893,0.01475753,-0.008576765,0.07144222,0.8043798,0.6082442
-0.005552902,0.004186011,0.007534698,-0.02093017,-0.01963002,0.06267739,0.05855978,0.6692462,0.7657286
0.00153005,0.003329123,-0.009837818,-0.02882376,-0.009146242,-0.008250289,0.1019665,0.7571207,0.6566278
-0.009097978,0.002763188,0.00346037,-0.01201423,0.04541707,0.00938702,0.04143042,0.458905,0.9015822
-0.005805371,-0.003667768,0.003212019,-0.005738148,0.01081154,-0.01246165,-0.2751629,0.7020477,0.7011154
-0.06410992,0.1193371,-0.02910468,-0.3420709,0.2766479,0.1653266,0.9194815,-0.2259466,-0.06313231
-0.008701549,-0.001358849,-0.0135364,0.05161953,0.06214903,-0.04915266,0.253061,0.935543,0.2061463
0.003220104,-0.004255533,1.222754e-05,0.02029841,-0.03284402,0.09595395,1.014881,0.09733356,0.09783913
0.005743274,-0.002845351,-0.006881108,-0.001782885,0.02401026,-0.01010312,0.8910726,0.3725738,0.3153073
-0.03215577,-0.1504488,0.02593056,-0.6964315,-0.2608119,-0.3587299,0.9659839,-0.4583017,-0.02058035
0.1106105,0.09556363,-0.02730003,-0.6750436,-0.08111908,0.2478525,1.111223,-0.03183708,-0.02054547
-0.2004267,-0.0702654,0.1212456,0.180513,-0.06977858,-0.08737255,0.7854151,-0.2602979,-0.133682
-0.001590718,0.003053387,0.0002329781,0.001766182,0.0111547,-0.01206604,0.8729406,0.4496977,0.2098222
0.008274633,0.0009792797,0.01767326,-0.03770036,0.03847897,0.01324295,1.026095,0.08039761,-0.06947299
-0.003215584,0.00347594,-0.005279376,-0.007287287,0.003630899,-0.004609107,1.004367,0.08408233,-0.1662988
-0.3251872,0.1250547,0.05912681,0.01707155,-0.2924872,0.1011076,0.7011389,0.1178907,0.04202643
0.07023642,0.2406848,0.1620233,-0.1414163,-0.6528796,0.5196609,0.975641,0.01510117,-0.2275596
6.704295e-05,0.003141584,-0.011012,-0.009083295,0.007281116,0.002213085,0.02260894,0.9552275,0.3089445
-0.07920916,0.04324078,-0.03182037,0.09614645,-0.0794465,-0.009683132,0.904415,-0.2448373,-0.1401003
0.07013865,0.2379142,-0.1520764,0.510853,-0.1148583,0.1283304,1.037555,-0.09941436,-0.06257353
-0.6738353,0.1480767,0.2278612,0.3729828,-0.9846046,0.04267086,0.2965415,0.0292906,-0.02871426
-0.1025785,0.2236728,-0.01203051,-0.8420733,0.8832983,0.319708,0.8644593,-0.1002814,-0.1290982
-0.1187589,0.02053894,-0.1069689,0.4522511,-0.5001156,0.01963585,0.8850539,-0.1950948,0.05212484
-0.0006326113,0.00829812,-0.004051308,-0.01030992,0.01344834,-0.001558965,0.9731939,-0.2888325,-0.1900917
0.3673027,-0.1546229,-0.09395454,-0.4855129,0.1091164,-0.006919794,1.343395,-0.452533,0.01972542
-0.002216698,0.003095099,-0.002713923,-0.001276277,0.006182603,-0.002056525,0.2756621,0.8869274,-0.3772827
0.001098002,-0.003345844,-0.01413448,0.01128686,-0.01002454,0.01533049,1.018546,0.1012897,0.0406041
0.000762705,0.009211269,0.0002219619,0.002617118,-0.005148238,0.009545578,0.9855674,0.1448281,0.2289811
-0.02757592,-0.1238903,0.00852773,-0.6961891,-0.2524042,-0.003752074,0.9789461,-0.0319381,-0.1617113
0.002408352,-0.001766177,0.0009855705,0.01224244,-0.02814207,-0.007558176,0.9439333,-0.2408797,-0.3642933
0.2928701,0.2240649,0.2217786,-0.3642978,1.381335,0.01372583,1.303756,-0.02139421,0.1802029
0.01132428,-0.002753359,-0.003875289,0.01386148,0.01263869,-0.01974482,0.2484906,0.6241671,0.7546999
-0.1189187,0.244813,-0.01248358,0.3060317,-0.03227382,-0.2694374,0.804342,0.005068719,-0.3504562
-0.002352675,0.001402525,0.005139474,-0.00392277,0.002038575,-0.01745355,0.1856432,0.7896033,0.5784341
-0.04309451,0.08892054,-0.07462419,0.4201333,-0.3811465,-0.3694541,0.94865,0.190667,-0.2847317
0.1604026,0.01172815,-0.06544237,0.3906827,-0.837546,-0.3745994,1.170342,-0.1262108,-0.04695177
0.0001496699,-0.008366583,-0.003657142,-0.0214765,0.03381935,-0.0213502,-0.07803371,0.523877,0.8416225
-0.09338701,-0.02909959,0.0404899,-0.3699436,-0.1051891,0.237839,0.9152163,-0.1176373,0.1707447
0.6252907,-0.2936703,-0.02592449,0.5253765,-0.4910078,0.2326565,1.621812,-0.5820327,0.03581865
-0.01422896,0.005789107,0.02388654,-0.07733824,0.0290537,-0.2996114,0.9780099,0.1920382,0.228309
-0.002176648,0.0008300102,-0.000847347,-0.00115339,0.001101871,-0.003590573,0.03348975,0.7819159,0.6429932
0.1203644,-0.04235,-0.06999197,0.04605454,0.03631086,0.1771168,1.112925,-0.2952451,-0.2528913
-0.344384,-0.005152825,0.2034408,0.7350469,-0.1324129,0.01885764,0.5632784,-0.4137089,-0.09999544
-0.0003426401,0.002556005,0.003982514,-0.02411558,0.003735813,0.005678107,0.004780784,0.9704858,0.2750477
0.3207159,0.1677105,-0.1944182,-1.847848,1.268718,0.2122448,1.336849,0.05590763,-0.2020857
-0.02940662,-0.01828071,0.1323899,-1.543288,0.1445368,0.0829635,0.987881,-0.1308405,0.1505951
0.005019357,0.01790455,0.014872,-0.2536989,0.08337052,-0.003200683,1.008178,-0.2305016,-0.05967445
-0.2517213,-0.2432176,0.08886939,0.6605163,-0.2034661,-0.5409842,0.7538748,-0.3693398,0.1854169
0.4930962,-0.292098,-0.02283413,0.1771687,-0.4388092,0.1624352,1.480396,-0.5713653,-0.09592801
0.1908307,-0.006841385,0.06095186,-0.001735433,0.1953507,-0.1300116,1.171207,-0.2060012,-0.1914705
-0.01175297,0.00865679,0.04617839,-0.01522724,-0.009396941,-0.02431148,0.9901734,0.1375098,0.1781987
0.002916162,-0.00477221,0.005536613,-0.008955034,-2.197774e-05,-0.01442865,0.1476412,0.8452675,0.5101407
-0.06722507,0.08020645,0.1339745,-0.07956644,-0.1465213,0.06587681,0.8931507,0.1454664,0.4462638
0.001329066,-0.0003385031,0.002261977,-0.0008071154,-0.001856238,0.003865992,0.9851054,0.2088357,0.1910238
0.0008730276,-0.001163146,-0.0006268615,-0.002546893,0.009305014,-0.01253673,0.5928929,0.4431012,0.6808805
0.4547498,-0.0548935,-0.135378,0.04314404,0.3705432,-0.6206381,1.474597,-0.09717347,-0.1529966
0.3402738,0.2719348,0.08415777,0.04061836,-0.4646493,0.6945669,1.355096,0.1513616,0.1232793
0.02980213,-0.006419282,-0.01712007,-0.2315629,0.5611191,-0.2936701,1.038531,-0.2387931,-0.0118226
0.00663284,-0.006251016,-0.02123026,-0.1990945,0.1458981,-0.1769911,1.022636,0.0476134,-0.1228517
0.006559866,0.00516031,-0.0005847539,-0.02013496,0.005885228,-0.01110113,1.026309,0.1046939,0.04620103
-0.001713726,-0.01310726,0.004871804,0.1078149,-0.08710656,0.0698083,1.00907,-0.08838577,0.1670286
0.000202495,-0.002989658,0.007820199,-0.002065152,-0.006418113,0.006822576,0.09767428,0.8562866,0.5338073
-0.0295747,-0.01227778,0.01168679,-0.02348075,0.03416466,-0.00865909,-0.07122394,0.3689956,0.9376187
-0.005280165,-0.006956951,-0.004178763,0.00953633,-0.009216991,0.01157941,0.9445605,0.292522,0.2136903
-0.08212752,0.03606988,-0.03078201,0.1128285,-0.05948776,-0.01874274,0.05320565,0.7921801,0.6031318
-0.1840469,0.0686685,-0.01233191,0.471157,0.1453588,-0.04071054,0.7963227,-0.2745251,-0.05856769
0.02623686,0.05153159,0.3565008,-0.56453,0.06405921,0.3361883,0.9982163,-0.2603945,0.337525
0.0004065267,-0.00268421,0.003136405,-0.02719835,-0.009255037,-0.008618386,0.013379,0.9874878,0.1649394
-0.01012631,-0.004457541,-0.006670511,0.06160248,-0.04470439,-0.01734786,0.9654197,-0.02419354,0.3101278
-0.03355186,-0.0002017161,0.0140663,0.008112326,0.003321301,-0.003301538,-0.06343433,0.9184627,0.4258568
0.002158022,-0.0009341228,-0.001896657,-0.01004972,0.005820487,-0.001835422,0.2366481,0.9002785,-0.3678348
0.3601375,-0.01749408,-0.2861764,-0.7684371,-0.4824764,0.344661,1.354789,-0.2398604,-0.3245482
-0.2787064,0.2123446,-0.1304563,-0.2089332,-0.1924389,-0.277833,0.7256632,-0.006755635,-0.1236371
0.6478878,-0.1898092,-0.09080683,0.03831462,0.6447992,-0.6128963,1.6106,-0.5102947,-0.2645334
0.003707696,0.007749378,0.007698643,0.06451731,-0.004021104,0.005253923,1.029844,-0.09088026,0.01368538
-0.007165461,-0.0101049,0.01217303,0.1080093,-0.07685428,0.01088949,0.2662965,0.4153734,0.8752046
0.002943932,0.0005868733,0.001076376,0.002320441,0.01190707,0.0001155019,0.9807683,0.1924044,0.2319708
-0.1869173,0.1717619,-0.001126779,0.04675602,0.0875578,-0.05578978,0.8040638,-0.1483637,-0.01588969
-0.1555844,0.1153001,0.1735297,0.07717471,-0.169697,0.1556632,0.8378443,-0.1653933,0.06737998
-0.0002878008,-0.006854852,0.00144826,-0.001622135,0.001518909,0.004483557,1.01312,0.120795,-0.03722121
-0.006237068,0.02635328,0.02139368,0.05392761,-0.03025992,-0.005877981,0.9937996,-0.2160494,0.1308353
-0.0021016,0.0008933609,0.004939417,-0.002600196,-0.01017424,0.01245149,0.9879124,-0.01227419,0.2816963
-0.4179009,-0.1281641,-0.0464168,-0.7475162,-0.8344987,-0.007966321,0.5921163,-0.1956907,0.1093278
-0.05380903,0.153126,0.005955396,0.04389035,-0.1969406,-0.03923276,0.9535891,-0.06421193,-0.1100874
0.0007343946,-0.001943822,-0.01053729,0.02672401,-0.008794032,0.000790946,0.001321801,0.8322209,0.5727258
-0.3481119,0.2049593,0.1251513,-0.03663147,0.269453,0.4381449,0.5963526,-0.1867756,-0.06503549
0.0005228997,-0.008036425,-0.004808523,-0.002318008,0.003791858,-0.001401435,1.017316,0.07422342,-0.1170144
-0.01677426,0.009449744,0.01461823,0.02450365,-0.008678172,0.02721954,0.9960117,0.01514354,0.1712681
0.002434667,0.001439392,0.0005901562,-0.0009653877,-0.003304392,-0.004580308,0.8271758,0.3609316,0.4598448
-0.3300774,0.1461882,-0.07537955,0.8325358,-0.363783,-0.6469968,0.605134,-0.2034024,-0.2751167
0.007320607,-0.002030104,0.006999843,-0.02542829,-0.05383183,0.1086982,0.8941407,0.330064,0.3378611
0.02535262,-0.1605981,-0.05455462,0.2646431,-1.409194,-0.2729301,0.9850809,-0.2966188,-0.4014159
-0.003623157,0.002453383,-0.00141547,-0.01235311,-0.00926535,0.02093989,0.7786712,0.4333425,0.4467192
-0.006644605,0.01629586,-0.004733315,-0.01301317,0.008107221,0.05405745,0.9065749,0.426304,0.08470983
0.03721491,-0.001041714,-0.0195013,0.241884,-0.1378566,0.1239427,0.04499679,0.4518542,0.8991261
0.3257332,0.005793061,-0.2661714,-0.1790585,0.06046206,0.1002768,1.225978,-0.2912488,-0.6545372
-0.001612486,-0.0001461403,0.008067427,-0.005558045,-0.001333009,-0.01791239,0.8025738,0.5219562,0.2789159
0.03143538,0.003361072,-0.02505806,0.1622093,-0.01212852,0.2985818,0.1548359,0.8173223,0.5692244
-0.003103957,-0.006615924,0.01531806,0.009088925,-0.03039219,-0.00360265,1.009485,0.01714714,0.1685067
-0.004561161,0.00454065,-0.005775195,-0.01216306,-0.006673856,-0.003765864,1.013544,-0.1115042,0.1081319
0.3409303,0.1050343,0.07009986,-0.4383074,-0.638247,0.6024603,1.280895,-0.09685517,-0.2886509
0.0001610211,0.003702913,0.0002308654,-0.001437416,0.004490457,-0.005017984,-0.03731848,0.5456385,0.85386
0.004411941,6.937262e-05,-0.004122733,0.002001108,-0.003766343,-0.001678382,0.2545294,0.6392758,0.7355257
-0.01012668,0.01210751,0.02528039,-0.0006579333,-0.03549807,-0.01298114,1.003487,-0.02412598,0.1894951
-0.001263882,0.001476707,-0.001173768,0.0108424,-0.02202613,0.005532264,0.1281546,0.9207138,0.4099758
-0.003077382,-0.001273789,-0.004925903,0.002249405,-0.0143124,-0.002715209,-0.03661077,0.7028854,0.7301911
-0.001133516,-0.003519215,-0.003315243,-0.006013217,-0.004262248,0.004819455,0.9598373,-0.3311486,-0.2036331
0.0003652563,-0.0007691593,-0.00329364,-0.004347828,0.01378605,0.0009104917,0.9942758,0.01735477,0.2561242
-0.002893346,-0.002068023,0.005217011,-0.001248739,-0.007224127,-0.001238933,0.4622404,0.6193604,0.6491703
-0.0134018,-0.0006125545,0.00706964,0.0008784853,0.02226827,0.003044337,0.1785401,0.6190015,0.7826026
0.00967252,0.3566809,-0.1168789,0.8080727,-0.7300601,-0.2084498,0.9907307,0.1272151,-0.1260529
-0.0279368,-0.01510469,-0.02647354,0.1468189,-1.070446,-0.1875046,0.9835333,-0.183412,-0.08289315
0.004824769,0.01782537,0.0008040972,-0.04368237,0.02550834,-0.03143858,1.020074,-0.1594029,0.0673705
0.006245781,-0.00207764,0.004687815,-0.003034412,0.02923566,-0.008013657,0.4695448,0.6193378,0.6478771
-0.003590556,-0.003869822,-0.0006440281,0.01773719,-0.008998546,-0.004942913,0.9479687,-0.3509583,-0.2157974
-0.002179578,0.004548737,0.02947855,-0.01780462,-0.0458156,0.01130724,1.01042,-0.1501561,0.1596776
-0.006985228,-0.003599562,0.002521581,-0.04216788,-0.006636788,0.001081516,0.0124106,0.986135,0.16647
-0.01161963,-0.008586002,0.004165581,0.07971919,-0.02135101,0.08080158,-0.06331473,0.5240999,0.847204
-0.0006895621,0.003872557,0.008596328,-0.003824458,0.005410929,0.001138433,0.1462927,0.8501193,0.5153401
-0.1366821,-0.1404272,-0.115947,-0.1762511,0.5990059,0.7652565,0.8695795,-0.4069858,-0.0559287
-0.00765299,-0.01074102,-0.01225064,-0.00471563,-0.02556709,0.0041611,1.011288,-0.1738741,-0.04459196
-0.01949874,0.07433804,-0.08102596,-0.05558682,-0.3848939,0.229135,0.987223,0.1751633,-0.244795
-0.05454679,0.2401073,-0.009310808,-0.1878033,0.3956589,0.4616338,0.8755644,-0.09564957,-0.2678208
0.001035353,0.001553462,-0.006399567,0.004128419,-0.02141467,-0.0002346741,0.887601,0.3777426,0.3129629
-0.0007317931,0.0004508018,0.007180498,0.008847051,0.01068088,-0.009350247,0.03386365,0.7813609,0.6502217
0.1219252,-0.120265,-0.1313092,0.2526487,-0.1387959,-0.1050879,1.07274,-0.5033673,-0.3566252
-0.004502843,-0.001961815,0.0009043174,0.003341279,-0.0004722985,0.01346532,0.2393319,0.9517789,0.1596364
0.008236049,-0.006192978,-0.004369941,-0.003836562,0.006314156,-0.005619166,0.8166336,0.4045686,0.4384902
-0.2199422,-0.07339628,0.09022621,0.48913,-0.2322821,0.6565398,0.7926717,-0.1338875,0.18994
0.2234757,0.2179743,-0.09295011,-0.2455371,-0.5983906,-0.3410598,1.187598,0.09633507,-0.4411069
-0.2365491,0.008761566,-0.1239427,0.2332875,0.03522789,0.1141805,0.7846898,-0.09804863,-0.09690203
0.006191123,-0.0117861,-0.004279609,0.04870479,0.00335185,0.01275991,1.008572,-0.2511791,-0.10325
-0.0002861881,0.0005525683,-0.001968354,-0.002059458,0.00753732,-0.006422702,0.947703,0.2999664,0.1949672
0.004096313,0.0006347771,0.005622532,-0.001436062,0.006614612,-0.005669054,1.023318,0.1081966,0.01295755
-0.01744713,-0.009492213,0.007233674,-0.001457779,-0.002017626,-0.0002755853,0.004883169,0.2706267,0.9618841
-0.03048578,-0.08345315,0.1066488,0.1399547,-0.0626982,0.0008085801,0.02592928,0.8261964,0.5917542
0.2309491,0.2855065,0.05550246,-0.08305372,-0.3438985,-0.1080914,1.170267,0.09543247,-0.3431033
-0.001547569,-0.01541785,-0.003908199,0.0377655,-0.004017578,0.01115822,1.020168,-0.12237,0.06553913
-0.2381804,0.2426101,0.3511542,-0.8806832,-0.3539013,-1.026594,0.6364046,-0.02314568,-0.09507006
-0.1842818,-0.05651203,0.1041861,0.2740996,-0.3929489,-0.1358533,0.8370274,-0.1636356,0.09098905
-0.1308379,0.04216546,-0.03862601,0.09384654,-0.2219933,-0.3123295,0.8357972,-0.2785928,-0.08661206
-0.0005167607,-0.01940485,-0.01004865,0.05059076,0.06885267,0.003095356,1.003205,-0.2365032,-0.1130666
0.002269679,0.007498853,0.00292374,-0.02211754,-0.001495438,-0.00711207,0.9665321,-0.1050299,0.3426002
-0.002153076,-0.002243695,0.00913487,0.00763436,0.008091401,0.005139271,0.9963199,-0.1707579,-0.2171925
-0.5150019,-0.2141856,-0.02391891,-0.04431657,-0.6100526,-0.262456,0.4106072,-0.547054,-0.3154525
0.002234631,-0.003383114,0.006638453,-0.00495063,0.004672924,0.01076409,1.002535,-0.2517177,-0.08840109
-0.001635547,-0.0002249016,-0.01160631,-0.01447839,-0.01184032,-0.01324767,1.017691,-0.1659171,0.004885751
0.003512811,-0.003278374,-0.005024532,-0.04807302,-0.001175202,0.01099951,0.175824,0.5892452,0.7930761
-0.004800436,-0.002468049,0.005151635,-0.003643612,-0.002447939,-0.001914041,0.1418841,0.8457573,0.5106238
-0.004561082,0.01754372,0.03420178,0.08997461,-0.01032416,-0.0912579,0.9619669,-0.1180127,0.3524732
0.729501,-0.06419443,0.2448726,0.4114622,-0.4787635,-0.5396525,1.742171,-0.1218753,0.3856368
-0.1238436,0.1183335,-0.02330426,-0.5927591,-1.558253,-1.712776,0.667409,-0.1792447,-0.5531678
-0.07838077,0.04180135,0.1201171,0.1251411,0.6288248,-0.2321265,0.9014407,-0.068304,-0.1771958
0.2459453,0.08783285,0.1469563,-0.6519398,-0.09976944,-0.2762672,1.271127,-0.0624792,0.167364
-0.001121489,0.005748181,-0.005769552,-0.008026937,0.02058942,0.006027022,0.1868317,0.8022991,0.5872765
-0.07849378,0.07739058,0.4472564,-0.3792791,0.2293117,-0.1013858,0.1730302,0.9900472,0.1068974
-0.008374639,0.004011596,-0.008165377,0.01439409,0.04930934,-0.009363635,-0.1245282,0.4373911,0.9006527
0.07626107,0.02326664,0.1236896,-0.5561161,0.2989317,-0.01876456,1.017659,-0.3177811,-0.07599126
-0.3190654,-0.03135194,-0.09373364,0.8708828,-0.3575398,0.02763314,0.7074118,-0.1560908,-0.008227287
0.06056228,0.04427586,-0.09771548,-0.08061767,0.003304277,0.02858354,0.02235756,0.8902118,0.4775932
0.006217857,0.002582701,-0.0004990201,-0.023015,-0.02153525,-0.005872649,1.022333,0.08559299,-0.09421986
0.005609954,0.002614773,-0.007571432,-0.01625742,-0.06340169,0.0279699,0.9856671,0.2118832,0.2013059
-0.1659178,-0.01793865,-0.08674766,0.6509808,-0.7783296,-0.5795261,0.8190232,-0.2894988,-0.1587589
0.0005768485,0.0004728136,0.001564459,-0.01089695,0.0008773729,-0.004195203,1.015617,-0.1931975,0.069659
-0.1068347,-0.2823642,-0.01425544,-0.05409734,-0.2118583,-0.832358,0.8933798,-0.4907597,0.1566935
0.001427012,0.0005790022,-0.002658473,-0.005526169,-0.02990888,-0.009200623,0.09893742,0.922943,0.3713266
0.003300998,0.007591986,-0.004898098,-0.002318716,0.004963851,0.004352742,1.018902,-0.119668,0.1184152
-0.00574497,-0.005321947,0.007011292,-0.00560266,0.003788792,-0.01142135,0.1333653,0.9206498,0.4013598
0.0001993327,0.01269118,-0.0006716495,-0.03822835,-0.021553,-0.006760031,1.011673,-0.1601662,0.1201351
0.05067611,-0.1583544,-0.1425789,-0.7049167,0.1347732,-0.3599566,1.046869,-0.4052421,-0.1703818
0.2729967,-0.4886564,-0.2055512,0.6455086,-0.4320796,-0.425046,1.269946,-0.6841373,-0.3515226
0.003347591,-0.005568617,0.0006436813,0.002535542,0.00131404,0.0009215734,-0.01395498,0.613877,0.8026898
-0.3570927,0.02682199,-0.1040563,0.9720167,-0.6764246,-0.4720181,0.6343619,-0.2606553,-0.1598807
